,type,reference,price,district,street,area,rooms,plant,lift,parking,description
272,Detached,/en/inmueble/99775526/,"975,000€","['\n\n\n\n\n\n\nDetached house in Vallvidrera - El Tibidabo i les Planes', ' Barcelona\n\n\n975', '000€\n\n\n6 bed.\n240 m²\n\n\nColdwell Banker presents this wonderful property', ' with a unique character in the Colonia del Tibidabo neighborhood.\nLocated a step away from the mythical Tibidabo amusement park', ' and with incomparable views of the mountains']",Vallvidrera - El Tibidabo i les Planes,240 m²,6 bed.,,,,"Coldwell Banker presents this wonderful property, with a unique character in the Colonia del Tibidabo neighborhood.
Located a step away from the mythical Tibidabo amusement park, and with incomparable views of the mountains, this house is the ideal home for families who enjoy nature and a quiet env"
273,Flat,/en/inmueble/101625994/,"795,000€","['\n\n\n\n\n\n\nFlat in calle de Balmes', ' Sant Gervasi - La Bonanova', ' Barcelona\n\n\n795', '000€\n\n\n4 bed.\n116 m²\n8th floor exterior with lift\n\n\nBeautiful', ' very spacious and sunny house', ' next to Plaça John F Kennedy and Passeig Bonanova.\nEighth floor', ' building with two elevators.\n12m terrace with unobstructed views facing the Barcino tennis club.\nVery spacious hall']",calle de Balmes,116 m²,4 bed.,8th,with lift,,"Beautiful, very spacious and sunny house, next to Plaça John F Kennedy and Passeig Bonanova.
Eighth floor, building with two elevators.
12m terrace with unobstructed views facing the Barcino tennis club.
Very spacious hall, which would allow the living room to be expanded.
24m² living room with dir"
274,Penthouse,/en/inmueble/99580455/,"1,600,000€","['\n\n\n\n\n\n\nPenthouse in calle de Ganduxer', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '600', '000€\nParking included\n\n\n5 bed.\n258 m²\n6th floor exterior with lift\n\n\nFabulous penthouse with communal area and pool in Ganduxer street. It is exterior to three winds and was completely renovated in 2018. It has an area of about 200m2 and a south-facing terrace with excellent views.\nEntering the property we access a large']",calle de Ganduxer,258 m²,5 bed.,6th,with lift,Parking included,"Fabulous penthouse with communal area and pool in Ganduxer street. It is exterior to three winds and was completely renovated in 2018. It has an area of about 200m2 and a south-facing terrace with excellent views.
Entering the property we access a large, bright living-dining room with access to the"
275,Terraced,/en/inmueble/101423471/,"525,000€","['\n\n\n\n\n\n\nTerraced house in calle de Bonveí', ' Sants - Badal', ' Barcelona\n\n\n525', '000€\n\n\n4 bed.\n116 m²\n\n\nMagnificent four bedrooms property for sale in Sants neighborhood\nThis beautiful property for sale is located on a quiet pedestrian street in Sants neighborhood. It is at just at a few minutes walk from Sants commercial street', ' with a wide range of all kind shops']",calle de Bonveí,116 m²,4 bed.,,,,"Magnificent four bedrooms property for sale in Sants neighborhood
This beautiful property for sale is located on a quiet pedestrian street in Sants neighborhood. It is at just at a few minutes walk from Sants commercial street, with a wide range of all kind shops, and gastronomy offering.
This sta"
276,Detached,/en/inmueble/97797363/,"1,595,000€","['\n\n\n\n\n\n\nDetached house in Vallvidrera - El Tibidabo i les Planes', ' Barcelona\n\n\n1', '595', '000€\nParking included\n\n\n4 bed.\n370 m²\n\n\nBEAUTIFUL DESIGN HOUSE WITH POOL AND SPECTACULAR VIEWS TO BARCELONA AND THE SEA\n\n\nColdwell Banker Llebrenc', ' your reference real estate agency in the area', ' offers you this unique property', ' built by the architect Manel Portaceli', ' located just below Vallvidrera in the upper part of Peu de Funicular']",Vallvidrera - El Tibidabo i les Planes,370 m²,4 bed.,,,Parking included,"BEAUTIFUL DESIGN HOUSE WITH POOL AND SPECTACULAR VIEWS TO BARCELONA AND THE SEA


Coldwell Banker Llebrenc, your reference real estate agency in the area, offers you this unique property, built by the architect Manel Portaceli, located just below Vallvidrera in the upper part of Peu de Funicular, with spectacular views over the city and the sea. With a built area of 370 m² distri"
277,Flat,/en/inmueble/101617061/,"500,000€","['\n\n\n\n\n\n\nFlat in calle de Mallorca', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n500', '000€\n\n\n3 bed.\n97 m²\nMezzanine exterior with lift\n\n\nBRAND NEW APARTMENT!\nIn Mallorca street with Viladomat. Reform in which quality raw materials and design were used. Ready to furnish and live in the heart of Eixample.\nHousing completely renovated', ' 3 double bedrooms (2 of them with en suite bathroom)']",calle de Mallorca,97 m²,3 bed.,Mezzanine,lift,,"BRAND NEW APARTMENT!
In Mallorca street with Viladomat. Reform in which quality raw materials and design were used. Ready to furnish and live in the heart of Eixample.
Housing completely renovated, 3 double bedrooms (2 of them with en suite bathroom), fully equipped kitchen with high quality appli"
278,Detached,/en/inmueble/99159255/,"390,000€","['\n\n\n\n\n\n\nDetached house in Vallvidrera - El Tibidabo i les Planes', ' Barcelona\n\n\n390', '000€\n\n\n7 bed.\n217 m²\n\n\n217sqm house with terraces and incredible views. Divided into 3 flats with independent entrances.\nOn floor -1 there is a loft flat of 60sqm']",Vallvidrera - El Tibidabo i les Planes,217 m²,7 bed.,,,,"217sqm house with terraces and incredible views. Divided into 3 flats with independent entrances.
On floor -1 there is a loft flat of 60sqm, all one room except toilet. It is currently used as a gym and on this floor there is also access to the 20m2 storage room.
On floor 0 is the 74sqm flat in"
279,Flat,/en/inmueble/99205018/,"1,880,000€","['\n\n\n\n\n\n\nFlat in calle de la Emancipación', ' Les Tres Torres', ' Barcelona\n\n\n1', '880', '000€\nParking included\n\n\n6 bed.\n372 m²\n3rd floor exterior with lift\n\n\nMagnificent apartment located in one of the best streets of Tres Torres']",calle de la Emancipación,372 m²,6 bed.,3rd,with lift,Parking included,"Magnificent apartment located in one of the best streets of Tres Torres, very close to Sarrià and a stone's throw from Mandri street. It is completely exterior and is located in a building with a great presence.
In the day area we have a large dining room in three rooms with access to a very enjoya"
280,Penthouse,/en/inmueble/33272531/,"2,500,000€","['\n\n\n\n\n\n\nPenthouse in sert', ' Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n2', '500', '000€\n\n\n2 bed.\n300 m²\n4th floor exterior with lift\n\n\nSPECTACULAR LOFT IN UNIQUE PASSAGE IN EL BORNE. Located in the Borne neighborhood of Barcelona', ' in the heart of Barcelona', ' an old textile factory converted into a residential building houses this unique piece.\nLoft-style apartment with a large']",sert,300 m²,2 bed.,4th,with lift,,"SPECTACULAR LOFT IN UNIQUE PASSAGE IN EL BORNE. Located in the Borne neighborhood of Barcelona, in the heart of Barcelona, an old textile factory converted into a residential building houses this unique piece.
Loft-style apartment with a large, bright open space. It has been decorated and designed b"
281,Detached,/en/inmueble/99598393/,"798,000€","['\n\n\n\n\n\n\nDetached house in Vallvidrera - El Tibidabo i les Planes', ' Barcelona\n\n\n798', '000€\nParking included\n\n\n5 bed.\n242 m²\n\n\nMagnificent country house with garden and pool in Can Cortés built in 2022', ' it has a constructed area of 242qm on a 1', '212 sqm plot distributed over 2 floors', ' an exclusive area surrounded by nature and tranquility provided by the Collserola natural park.\nPerfectly maintained plot with pool']",Vallvidrera - El Tibidabo i les Planes,242 m²,5 bed.,,,Parking included,"Magnificent country house with garden and pool in Can Cortés built in 2022, it has a constructed area of 242qm on a 1,212 sqm plot distributed over 2 floors, an exclusive area surrounded by nature and tranquility provided by the Collserola natural park.
Perfectly maintained plot with pool, solarium"
282,Flat,/en/inmueble/101626807/,"335,000€","['\n\n\n\n\n\n\nFlat in calle de Milà i Fontanals', ' Vila de Gràcia', ' Barcelona\n\n\n335', '000€\n\n\n3 bed.\n65 m²\n6th floor exterior with lift\n\n\nFANTASTIC APARTMENT FOR SALE. It has 3 bedrooms in the neighborhood of La Vila de Gràcia.\nWith a total of 65 square meters', ' this apartment has enough space for the whole family']",calle de Milà i Fontanals,65 m²,3 bed.,6th,with lift,,"FANTASTIC APARTMENT FOR SALE. It has 3 bedrooms in the neighborhood of La Vila de Gràcia.
With a total of 65 square meters, this apartment has enough space for the whole family, with 3 bedrooms and 1 full bathroom. Other features that make this apartment a great option is the natural light that mak"
283,Flat,/en/inmueble/101603689/,"428,000€","['\n\n\n\n\n\n\nFlat in calle de Lluçà', ' Les Corts', ' Barcelona\n\n\n428', '000€\n\n\n3 bed.\n84 m²\n5th floor exterior with lift\n\n\nExtraordinary apartment for sale in Les Corts.\nBeautiful apartment on Lluça street', ' completely renovated with quality materials', ' facing south.\nThe house is located on the fifth floor', ' with a terrace with lots of light and direct sun.\nIt has an exterior double room']",calle de Lluçà,84 m²,3 bed.,5th,with lift,,"Extraordinary apartment for sale in Les Corts.
Beautiful apartment on Lluça street, completely renovated with quality materials, facing south.
The house is located on the fifth floor, with a terrace with lots of light and direct sun.
It has an exterior double room, an interior double and a single"
284,Flat,/en/inmueble/101616909/,"450,000€","['\n\n\n\n\n\n\nFlat in calle de París', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n450', '000€\n\n\n5 bed.\n100 m²\n2nd floor exterior with lift\n\n\nIt offers apartment for sale IDEAL TO REFORM THANKS TO ITS POSSIBILITIES. Large balcony overlooking the street.\nIt has 5 bedrooms', ' kitchen', ' 1 bathroom and 1 toilet.\nIts location is also another highlight', ' being within walking distance of Palau Robert', ' La Pedrera - Casa Milà', ' Hospital Clínic']",calle de París,100 m²,5 bed.,2nd,with lift,,"It offers apartment for sale IDEAL TO REFORM THANKS TO ITS POSSIBILITIES. Large balcony overlooking the street.
It has 5 bedrooms, kitchen, 1 bathroom and 1 toilet.
Its location is also another highlight, being within walking distance of Palau Robert, La Pedrera - Casa Milà, Hospital Clínic, Ninot"
285,Semi-detached,/en/inmueble/90307256/,"2,800,000€","['\n\n\n\n\n\n\nSemi-detached house in Sarrià', ' Barcelona\n\n\n2', '800', '000€\nParking included\n\n\n5 bed.\n465 m²\n\n\nBeautiful brand new house in Barcelona. It is a comfortable house in the upper area of Barcelona', ' on a street recognized for its houses.\nWe are talking about a property of 465 m2 built']",Sarrià,465 m²,5 bed.,,,Parking included,"Beautiful brand new house in Barcelona. It is a comfortable house in the upper area of Barcelona, on a street recognized for its houses.
We are talking about a property of 465 m2 built, 460 m2 of garden with an 8x4 swimming-pool. The size of the plot is 600m2. A house with 4 floors with elevator."
286,Detached,/en/inmueble/97154690/,"2,700,000€","['\n\n\n\n\n\n\nDetached house in Vallvidrera - El Tibidabo i les Planes', ' Barcelona\n\n\n2', '700', '000€\nParking included\n\n\n7 bed.\n570 m²\n\n\nSpectacular single-family house with terraces', ' pool and garden located in the center of Vallvidrera', ' near the Sierra de Collserola Natural Park', ' surrounded by nature and with beautiful views of the mountains and Montserrat and', ' furthermore', ' well connected to the center of Barcelona and el Vallés']",Vallvidrera - El Tibidabo i les Planes,570 m²,7 bed.,,,Parking included,"Spectacular single-family house with terraces, pool and garden located in the center of Vallvidrera, near the Sierra de Collserola Natural Park, surrounded by nature and with beautiful views of the mountains and Montserrat and, furthermore, well connected to the center of Barcelona and el Vallés, th"
287,Flat,/en/inmueble/101008567/,"199,000€","['\n\nFlat in Coimbra', ' Horta', ' Barcelona\n\n\n199', '000€\n\n\n3 bed.\n68 m²\n1st floor exterior with lift\n\n\nFor sale FURNISHED apartment located in Horta']",Coimbra,68 m²,3 bed.,1st,with lift,,"For sale FURNISHED apartment located in Horta, very close to the garden area of Parque de les Rieres de Horta and Parque de Rosa de Luxemburg. Pleasant area surrounded by small shops and transport connections.
General characteristics:
- Surface 55 m² useful
- 1 double room with window to interior p"
288,Detached,/en/inmueble/99293872/,"2,100,000€","['\n\n\n\n\n\n\nDetached house in camino de lliça', ' Sarrià', ' Barcelona\n\n\n2', '100', '000€\nParking included\n\n\n2', '400', '000 €\n\n13%\n\n\n\n5 bed.\n486 m²\n\n\nBeautiful south facing detached house in the area of Can Caralleu', ' spectacular views of Barcelona to the sea and great luminosity. Plot 479 m2', ' built 486 m2', ' street level + 3 floors. Garden with 9', '5 x 4', '5 m swimming pool. Interior elevator. Garage at street level (2 cars in a row)']",cam,486 m²,5 bed.,,,Parking included,"Beautiful south facing detached house in the area of Can Caralleu, spectacular views of Barcelona to the sea and great luminosity. Plot 479 m2, built 486 m2, street level + 3 floors. Garden with 9,5 x 4,5 m swimming pool. Interior elevator. Garage at street level (2 cars in a row), plus annex-garage"
289,Flat,/en/inmueble/100519524/,"495,000€","['\n\n\n\n\n\n\nFlat in travesía de les Corts', ' Les Corts', ' Barcelona\n\n\n495', '000€\n\n\n4 bed.\n121 m²\n1st floor exterior with lift\n\n\nThis unfurnished luxury flat is at Travessera de les Corts', ' 08014', ' Barcelona', ' Barcelona', ' is in the district of Les Corts', ' on floor 1. It is a flat', ' built in 1980', "" that has 121 m2 of which 86 m2 are useful and has 4 rooms and 2 bathrooms.\nWatch the property's video at\nIt includes to reform""]",travesía de les Corts,121 m²,4 bed.,1st,with lift,,"This unfurnished luxury flat is at Travessera de les Corts, 08014, Barcelona, Barcelona, is in the district of Les Corts, on floor 1. It is a flat, built in 1980, that has 121 m2 of which 86 m2 are useful and has 4 rooms and 2 bathrooms.
Watch the property's video at
It includes to reform, aire aco"
290,Flat,/en/inmueble/100220804/,"933,860€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n933', '860€\n\n\n4 bed.\n230 m²\n5th floor exterior with lift\n\n\nNext to one of the most emblematic parks in Barcelona is this magnificent apartment with an area of 230 m2. The property is in one of the most attractive areas of the city', ' close to the zoo', ' Paseo Lluís Companys and the Born area']",Sant Pere - Santa Cater,230 m²,4 bed.,5th,with lift,,"Next to one of the most emblematic parks in Barcelona is this magnificent apartment with an area of 230 m2. The property is in one of the most attractive areas of the city, close to the zoo, Paseo Lluís Companys and the Born area, as well as the old town of Barcelona and various public transport opt"
291,Flat,/en/inmueble/100739897/,"1,290,000€","['\n\n\n\n\n\n\nFlat in Les Tres Torres', ' Barcelona\n\n\n1', '290', '000€\nParking included\n\n\n1', '380', '000 €\n\n7%\n\n\n\n4 bed.\n202 m²\n3rd floor exterior with lift\n\n\nSurface: 202 m² approx. 10 m² terrace.\nDistribution: Entrance hall', ' large living room with fireplace', ' dining room', ' 3 bedrooms (possibility of making a fourth bedroom)', ' 2 bathrooms. Large kitchen', ' service room with toilet', ' very spacious water area']",Les Tres Torres,202 m²,4 bed.,3rd,with lift,Parking included,"Surface: 202 m² approx. 10 m² terrace.
Distribution: Entrance hall, large living room with fireplace, dining room, 3 bedrooms (possibility of making a fourth bedroom), 2 bathrooms. Large kitchen, service room with toilet, very spacious water area, with a large water area.
Observations: Apartment wit"
292,Flat,/en/inmueble/101615301/,"129,000€","['\n\n\n\n\n\n\nFlat in Can Peguera - El Turó de la Peira', ' Barcelona\n\n\n129', '000€\n\n\n2 bed.\n69 m²\n4th floor exterior with lift\n\n\nChance!\n69 m² apartment distributed in living room', ' two bedrooms', ' kitchen', ' bathroom and hall.\nIt has stoneware floors', ' white lacquered aluminum windows', ' sapele interior doors... It requires comprehensive reform to move into']",Can Peguera - El Turó de la Peira,69 m²,2 bed.,4th,with lift,,"Chance!
69 m² apartment distributed in living room, two bedrooms, kitchen, bathroom and hall.
It has stoneware floors, white lacquered aluminum windows, sapele interior doors... It requires comprehensive reform to move into, but it offers many possibilities.
Good communications by road (B-20) and pu"
293,Penthouse,/en/inmueble/98104431/,"1,495,000€","['\n\n\n\n\n\n\nPenthouse in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '495', '000€\n\n\n5 bed.\n206 m²\n7th floor exterior with lift\n\n\nTURO PARC - PAU CASALS living discover this unique and excellent 189 m2 penthouse', ' located just a few meters from large green spaces such as the emblematic Turó Parc and one of the most nerve centers of the city', ' Plaza Francesc Macià. One of the most elegant areas of Barcelona']",Sant Gervasi - Galvany,206 m²,5 bed.,7th,with lift,,"TURO PARC - PAU CASALS living discover this unique and excellent 189 m2 penthouse, located just a few meters from large green spaces such as the emblematic Turó Parc and one of the most nerve centers of the city, Plaza Francesc Macià. One of the most elegant areas of Barcelona, with better communica"
294,Flat,/en/inmueble/100862920/,"550,000€","['\n\n\n\n\n\n\nFlat in calle del Marquès de Sentmenat', ' Les Corts', ' Barcelona\n\n\n550', '000€\n\n\n3 bed.\n95 m²\n1st floor exterior with lift\n\n\nThis flat is at Carrer del Marquès de Sentmenat', ' 08029', ' Barcelona', ' Barcelona', ' is in the district of Les Corts', ' on floor 1. It is a flat', ' built in 2019', "" that has 95 m2 and has 3 rooms and 2 bathrooms.\nWatch the property's video at\nIt has cocina americana"", ' luminous', ' conserje', ' exterior', ' terraza']",calle del Marquès de Sentmenat,95 m²,3 bed.,1st,with lift,,"This flat is at Carrer del Marquès de Sentmenat, 08029, Barcelona, Barcelona, is in the district of Les Corts, on floor 1. It is a flat, built in 2019, that has 95 m2 and has 3 rooms and 2 bathrooms.
Watch the property's video at
It has cocina americana, luminous, conserje, exterior, terraza, ascen"
295,Flat,/en/inmueble/99951925/,"440,000€","['\n\nFlat in calle del Camp', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n440', '000€\n\n\n448', '000 €\n\n2%\n\n\n\n3 bed.\n90 m²\n1st floor with lift\n\n\n90 m2 apartment', ' in one of the most desired areas in Barcelona', ' San Gervasio', ' Galvany. It has a wide living room with access to a balcony that overlooks Camp street', ' an independent kitchen and two complete bathrooms. It also has three bedrooms']",calle del Camp,90 m²,3 bed.,1st,lift,,"90 m2 apartment, in one of the most desired areas in Barcelona, San Gervasio, Galvany. It has a wide living room with access to a balcony that overlooks Camp street, an independent kitchen and two complete bathrooms. It also has three bedrooms, one of them is a master suite with fitted wardrobes and"
296,Duplex,/en/inmueble/101606562/,"648,000€","['\n\nDuplex in calle Sant Germà', ' 5', ' La Font de la Guatlla', ' Barcelona\n\n\n648', '000€\nGarage optional 25', '000 €\n\n\n3 bed.\n111 m²\nGround floor exterior with lift\n\n\nTwo new construction duplexes for sale in Sant Germa street', ' Barcelona.\nThe building was built in 2022. It is a modern building with 13 apartments']",calle Sant Germà,111 m²,3 bed.,Ground,with lift,"Garage optional 25,000 €","Two new construction duplexes for sale in Sant Germa street, Barcelona.
The building was built in 2022. It is a modern building with 13 apartments, with a swimming pool and solarium on the roof and 15 parking spaces in the basement. The roof of the building and the parking area can be reached both"
297,Flat,/en/inmueble/38016288/,"580,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n580', '000€\n\n\n680', '000 €\n\n15%\n\n\n\n1 bed.\n116 m²\n3rd floor exterior without lift\n\n\nARC DE TRIOMF - TRAFALGAR modernist building', ' 116 m²', ' elevator will be installed soon', ' has two bathrooms', ' a room with a dressing room and three balconies. Its large windows allow it to be a property with lots of light and its unbeatable location', ' two minutes from the Arc de Triomf']",Sant Pere - Santa Cater,116 m²,1 bed.,3rd,without lift,,"ARC DE TRIOMF - TRAFALGAR modernist building, 116 m², elevator will be installed soon, has two bathrooms, a room with a dressing room and three balconies. Its large windows allow it to be a property with lots of light and its unbeatable location, two minutes from the Arc de Triomf, invites us to exp"
298,Detached,/en/inmueble/87521008/,"4,300,000€","['\n\n\n\n\n\n\nDetached house in Pedralbes', ' Barcelona\n\n\n4', '300', '000€\n\n\n6 bed.\n686 m²\n\n\nCOLLEGE ST. PETER´S SCHOOL - FINESTRELLES The natural park of the Sierra de Collserola', ' surrounds this splendid independent house of 686 m² facing the sea. It consists of a well-kept 1']",Pedralbes,686 m²,6 bed.,,,,"COLLEGE ST. PETER´S SCHOOL - FINESTRELLES The natural park of the Sierra de Collserola, surrounds this splendid independent house of 686 m² facing the sea. It consists of a well-kept 1,000 m² garden that will delight its future residents with its indescribable views of Barcelona and its coastline. I"
299,Flat,/en/inmueble/101607777/,"498,000€","['\n\n\n\n\n\n\nFlat in La Sagrada Família', ' Barcelona\n\n\n498', '000€\nParking included\n\n\n3 bed.\n88 m²\n exterior with lift\n\n\nThis impeccable apartment', ' recently renovated', ' is located just a few meters away from the renowned Sagrada Familia', ' in a building constructed in the late 90s. Spanning an area of 90m2', ' this apartment offers three bedrooms', ' a charming terrace measuring 8m2']",La Sagrada Família,88 m²,3 bed.,,,Parking included,"This impeccable apartment, recently renovated, is located just a few meters away from the renowned Sagrada Familia, in a building constructed in the late 90s. Spanning an area of 90m2, this apartment offers three bedrooms, a charming terrace measuring 8m2, and a parking space included within the sam"
300,Detached,/en/inmueble/87521008/,"4,300,000€","['\n\n\n\n\n\n\nDetached house in Pedralbes', ' Barcelona\n\n\n4', '300', '000€\n\n\n6 bed.\n686 m²\n\n\nCOLLEGE ST. PETER´S SCHOOL - FINESTRELLES The natural park of the Sierra de Collserola', ' surrounds this splendid independent house of 686 m² facing the sea. It consists of a well-kept 1']",Pedralbes,686 m²,6 bed.,,,,"COLLEGE ST. PETER´S SCHOOL - FINESTRELLES The natural park of the Sierra de Collserola, surrounds this splendid independent house of 686 m² facing the sea. It consists of a well-kept 1,000 m² garden that will delight its future residents with its indescribable views of Barcelona and its coastline. I"
301,Penthouse,/en/inmueble/98104431/,"1,495,000€","['\n\n\n\n\n\n\nPenthouse in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '495', '000€\n\n\n5 bed.\n206 m²\n7th floor exterior with lift\n\n\nTURO PARC - PAU CASALS living discover this unique and excellent 189 m2 penthouse', ' located just a few meters from large green spaces such as the emblematic Turó Parc and one of the most nerve centers of the city', ' Plaza Francesc Macià. One of the most elegant areas of Barcelona']",Sant Gervasi - Galvany,206 m²,5 bed.,7th,with lift,,"TURO PARC - PAU CASALS living discover this unique and excellent 189 m2 penthouse, located just a few meters from large green spaces such as the emblematic Turó Parc and one of the most nerve centers of the city, Plaza Francesc Macià. One of the most elegant areas of Barcelona, with better communica"
302,Flat,/en/inmueble/100862920/,"550,000€","['\n\n\n\n\n\n\nFlat in calle del Marquès de Sentmenat', ' Les Corts', ' Barcelona\n\n\n550', '000€\n\n\n3 bed.\n95 m²\n1st floor exterior with lift\n\n\nThis flat is at Carrer del Marquès de Sentmenat', ' 08029', ' Barcelona', ' Barcelona', ' is in the district of Les Corts', ' on floor 1. It is a flat', ' built in 2019', "" that has 95 m2 and has 3 rooms and 2 bathrooms.\nWatch the property's video at\nIt has cocina americana"", ' luminous', ' conserje', ' exterior', ' terraza']",calle del Marquès de Sentmenat,95 m²,3 bed.,1st,with lift,,"This flat is at Carrer del Marquès de Sentmenat, 08029, Barcelona, Barcelona, is in the district of Les Corts, on floor 1. It is a flat, built in 2019, that has 95 m2 and has 3 rooms and 2 bathrooms.
Watch the property's video at
It has cocina americana, luminous, conserje, exterior, terraza, ascen"
303,Flat,/en/inmueble/101607777/,"498,000€","['\n\n\n\n\n\n\nFlat in La Sagrada Família', ' Barcelona\n\n\n498', '000€\nParking included\n\n\n3 bed.\n88 m²\n exterior with lift\n\n\nThis impeccable apartment', ' recently renovated', ' is located just a few meters away from the renowned Sagrada Familia', ' in a building constructed in the late 90s. Spanning an area of 90m2', ' this apartment offers three bedrooms', ' a charming terrace measuring 8m2']",La Sagrada Família,88 m²,3 bed.,,,Parking included,"This impeccable apartment, recently renovated, is located just a few meters away from the renowned Sagrada Familia, in a building constructed in the late 90s. Spanning an area of 90m2, this apartment offers three bedrooms, a charming terrace measuring 8m2, and a parking space included within the sam"
304,Flat,/en/inmueble/99088226/,"1,350,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '350', '000€\n\n\n4 bed.\n202 m²\n1st floor exterior with lift\n\n\nImpressive property in the Eixample left', ' in one of the most popular areas of Barcelona', ' very close to Avenida Diagonal and Turo Park.\nWe present this elegant and stylish apartment with a large terrace.\nUpon entering the building']",L'Antiga Esquerra de l'Eixample,202 m²,4 bed.,1st,with lift,,"Impressive property in the Eixample left, in one of the most popular areas of Barcelona, very close to Avenida Diagonal and Turo Park.
We present this elegant and stylish apartment with a large terrace.
Upon entering the building, it imposes its stylish and majestic entrance.
Upon entering the ho"
305,Flat,/en/inmueble/38016288/,"580,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n580', '000€\n\n\n680', '000 €\n\n15%\n\n\n\n1 bed.\n116 m²\n3rd floor exterior without lift\n\n\nARC DE TRIOMF - TRAFALGAR modernist building', ' 116 m²', ' elevator will be installed soon', ' has two bathrooms', ' a room with a dressing room and three balconies. Its large windows allow it to be a property with lots of light and its unbeatable location', ' two minutes from the Arc de Triomf']",Sant Pere - Santa Cater,116 m²,1 bed.,3rd,without lift,,"ARC DE TRIOMF - TRAFALGAR modernist building, 116 m², elevator will be installed soon, has two bathrooms, a room with a dressing room and three balconies. Its large windows allow it to be a property with lots of light and its unbeatable location, two minutes from the Arc de Triomf, invites us to exp"
306,Duplex,/en/inmueble/101606623/,"625,000€","['\n\nDuplex in calle Sant Germà', ' 5', ' La Font de la Guatlla', ' Barcelona\n\n\n625', '000€\nGarage optional 25', '000 €\n\n\n2 bed.\n110 m²\nGround floor exterior with lift\n\n\nTwo new construction duplexes for sale in Sant Germa street', ' Barcelona.\nThe building was built in 2022. It is a modern building with 13 apartments']",calle Sant Germà,110 m²,2 bed.,Ground,with lift,"Garage optional 25,000 €","Two new construction duplexes for sale in Sant Germa street, Barcelona.
The building was built in 2022. It is a modern building with 13 apartments, with a swimming pool and solarium on the roof and 15 parking spaces in the basement. The roof of the building and the parking area can be reached both"
307,Flat,/en/inmueble/100519524/,"495,000€","['\n\n\n\n\n\n\nFlat in travesía de les Corts', ' Les Corts', ' Barcelona\n\n\n495', '000€\n\n\n4 bed.\n121 m²\n1st floor exterior with lift\n\n\nThis unfurnished luxury flat is at Travessera de les Corts', ' 08014', ' Barcelona', ' Barcelona', ' is in the district of Les Corts', ' on floor 1. It is a flat', ' built in 1980', "" that has 121 m2 of which 86 m2 are useful and has 4 rooms and 2 bathrooms.\nWatch the property's video at\nIt includes to reform""]",travesía de les Corts,121 m²,4 bed.,1st,with lift,,"This unfurnished luxury flat is at Travessera de les Corts, 08014, Barcelona, Barcelona, is in the district of Les Corts, on floor 1. It is a flat, built in 1980, that has 121 m2 of which 86 m2 are useful and has 4 rooms and 2 bathrooms.
Watch the property's video at
It includes to reform, aire aco"
308,Flat,/en/inmueble/100685698/,"697,000€","['\n\n\n\n\n\n\nFlat in calle de Muntaner', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n697', '000€\n\n\n3 bed.\n180 m²\n interior with lift\n\n\nI-PARTICULIERS offers you a new flat completely renovated of 102', '85 m2 plus a terrace of 77 m2. Located in the high area of Barcelona', ' Sant Gervasi', ' C/Muntaner between Rda. G. Mitre and Plaça Adrià.\nTotally refurbished with the best qualities']",calle de Muntaner,180 m²,3 bed.,,,,"I-PARTICULIERS offers you a new flat completely renovated of 102,85 m2 plus a terrace of 77 m2. Located in the high area of Barcelona, Sant Gervasi, C/Muntaner between Rda. G. Mitre and Plaça Adrià.
Totally refurbished with the best qualities, it has a large living-dining room with open kitchen and"
309,Flat,/en/inmueble/100739858/,"795,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n795', '000€\n\n\n810', '000 €\n\n2%\n\n\n\n3 bed.\n130 m²\n3rd floor exterior with lift\n\n\nARIBAU - VIA AUGUSTA Spectacular 130 m2 house that', ' due to its height', ' transmits a very stimulating clarity and luminosity. Another of its attractions is its location', ' very well connected', ' with access to the best shops']",Sant Gervasi - Galvany,130 m²,3 bed.,3rd,with lift,,"ARIBAU - VIA AUGUSTA Spectacular 130 m2 house that, due to its height, transmits a very stimulating clarity and luminosity. Another of its attractions is its location, very well connected, with access to the best shops, restaurants and schools in Barcelona without having to use the car. A property w"
